1,1.0,0.0,1.0,1.0,Iris-virginica
1,1.0,0.0,1.0,1.0,Iris-virginica
1,1.0,1.0,1.0,1.0,Iris-virginica
1,0.0,0.0,1.0,1.0,Iris-virginica
1,1.0,0.0,1.0,1.0,Iris-virginica
1,1.0,0.0,1.0,1.0,Iris-virginica
1,1.0,1.0,1.0,1.0,Iris-virginica
1,1.0,1.0,1.0,1.0,Iris-virginica
1,1.0,0.0,1.0,1.0,Iris-virginica
1,1.0,0.0,1.0,1.0,Iris-virginica
1,1.0,0.0,1.0,1.0,Iris-virginica
1,1.0,0.0,1.0,1.0,Iris-virginica
1,1.0,0.0,1.0,1.0,Iris-virginica
1,1.0,1.0,1.0,1.0,Iris-virginica
1,1.0,0.0,1.0,1.0,Iris-virginica
1,1.0,0.0,1.0,1.0,Iris-virginica
1,1.0,0.0,1.0,1.0,Iris-virginica
1,1.0,0.0,1.0,1.0,Iris-virginica
1,1.0,1.0,1.0,1.0,Iris-virginica
1,1.0,1.0,1.0,1.0,Iris-virginica
1,1.0,0.0,1.0,1.0,Iris-virginica
1,1.0,1.0,1.0,1.0,Iris-virginica
1,1.0,1.0,1.0,1.0,Iris-virginica
1,1.0,1.0,1.0,1.0,Iris-virginica
1,0.0,0.0,1.0,1.0,Iris-virginica
1,1.0,1.0,1.0,1.0,Iris-virginica
1,1.0,1.0,1.0,1.0,Iris-virginica
1,1.0,0.0,1.0,1.0,Iris-virginica
1,1.0,0.0,1.0,1.0,Iris-virginica
1,1.0,0.0,1.0,1.0,Iris-virginica
1,1.0,1.0,1.0,1.0,Iris-virginica
1,1.0,0.0,1.0,1.0,Iris-virginica
